Gene Symbol,Gene ID,Ensembl Gene ID
FAHD1,81889,ENSG00000180185
TNFAIP8L2,79626,ENSG00000163154
ANKRD16,54522,ENSG00000134461
ALKBH5,54890,ENSG00000091542
PDXDC1,23042,ENSG00000179889//ENSG00000275498
TLDC1,,-
INTS5,80789,ENSG00000185085
TRIM40,135644,ENSG00000172524//ENSG00000204614//ENSG00000236399//ENSG00000228001//ENSG00000224496//ENSG00000227458//ENSG00000237046//ENSG00000233931
SLC27A1,376497,ENSG00000130304
EMB,133418,ENSG00000170571
RFWD3,55159,ENSG00000168411
PGM2L1,283209,ENSG00000165434
CTR9,9646,ENSG00000198730
AAGAB,79719,ENSG00000103591
PSRC1,84722,ENSG00000134222
TTC37,9652,ENSG00000198677
C16orf87,388272,ENSG00000155330
ULK3,25989,ENSG00000140474
KCTD18,130535,ENSG00000155729
DARS2,55157,ENSG00000117593
TMEM65,157378,ENSG00000164983
INO80C,125476,ENSG00000153391
TTC33,23548,ENSG00000113638
CCDC174,51244,ENSG00000154781
FBXO38,81545,ENSG00000145868
NCEH1,57552,ENSG00000144959
FIGNL1,63979,ENSG00000132436
PAPD4,,-
FBXO46,23403,ENSG00000177051
TRIM65,201292,ENSG00000141569
RHBDF2,79651,ENSG00000129667
ELMSAN1,,-
BRAT1,221927,ENSG00000106009
WDR59,79726,ENSG00000103091
ZC3H14,79882,ENSG00000100722
ZC3H14,79882,ENSG00000100722
CNST,163882,ENSG00000162852
CCDC137,339230,ENSG00000185298
OGFOD3,79701,ENSG00000181396
ZNF773,374928,ENSG00000152439
TXNDC11,51061,ENSG00000153066
LARP1,23367,ENSG00000155506
ATAD2,29028,ENSG00000156802
TMED8,283578,ENSG00000100580
SLC30A9,10463,ENSG00000014824
TRAF7,84231,ENSG00000131653
APOA5,116519,ENSG00000110243
BLOC1S3,388552,ENSG00000189114
BLOC1S2,282991,ENSG00000196072
RICTOR,253260,ENSG00000164327
WDR74,54663,ENSG00000133316
AGTRAP,57085,ENSG00000177674
POTEE,445582,ENSG00000188219
FAM111B,374393,ENSG00000189057
SAMD1,90378,ENSG00000141858//ENSG00000288488
SARM1,23098,ENSG00000004139
NHS,4810,ENSG00000188158
SLC4A10,57282,ENSG00000144290
METAP1D,254042,ENSG00000172878
ANKRD12,23253,ENSG00000101745
ANKRD11,29123,ENSG00000167522
AFTPH,54812,ENSG00000119844
FIP1L1,81608,ENSG00000145216
CRTC3,64784,ENSG00000140577
CRTC1,23373,ENSG00000105662
SASS6,163786,ENSG00000156876
CYP20A1,57404,ENSG00000119004
KDELC1,79070,ENSG00000134901
IL27RA,9466,ENSG00000104998//ENSG00000288185
C16orf54,283897,ENSG00000185905
LRSAM1,90678,ENSG00000148356
SCIMP,388325,ENSG00000161929
FAM198B,51313,ENSG00000164125
TMCO3,55002,ENSG00000150403
DHRS11,79154,ENSG00000275397//ENSG00000278535
LCLAT1,253558,ENSG00000172954
SBSN,374897,ENSG00000189001
PET117,100303755,ENSG00000232838
C6orf89,221477,ENSG00000198663
ARSK,153642,ENSG00000164291
CWC27,10283,ENSG00000153015
OLFM4,10562,ENSG00000102837
DHRS13,147015,ENSG00000167536
VSTM1,284415,ENSG00000275577//ENSG00000276066//ENSG00000274953//ENSG00000274887//ENSG00000276363//ENSG00000275962//ENSG00000276159//ENSG00000277607//ENSG00000275330//ENSG00000189068
DRAM2,128338,ENSG00000156171
PLXDC2,84898,ENSG00000120594
ZDHHC24,254359,ENSG00000174165
LYPD2,137797,ENSG00000197353
PI16,221476,ENSG00000164530
KIAA1324,,-
CRELD2,79174,ENSG00000184164
WDR82,80335,ENSG00000164091
FAM151B,167555,ENSG00000152380
ABHD15,116236,ENSG00000168792
ADAMTSL4,54507,ENSG00000143382
DPP8,54878,ENSG00000074603
ATF7IP,55729,ENSG00000171681
PACS1,55690,ENSG00000175115
BCOR,54880,ENSG00000183337
nan,,-
MPRIP,23164,ENSG00000133030
RAB11FIP1,80223,ENSG00000156675
ZYG11A,440590,ENSG00000203995
NSMF,26012,ENSG00000165802
NAPRT,93100,ENSG00000278488//ENSG00000147813
DSTYK,25778,ENSG00000133059
DNMBP,23268,ENSG00000107554
PTPLB,,-
B3GALTL,,-
DNAJC14,85406,ENSG00000135392
GIGYF2,26058,ENSG00000204120
CD109,135228,ENSG00000156535
THADA,63892,ENSG00000115970
HSDL2,84263,ENSG00000119471
CCBL2,56267,ENSG00000137944
SPNS3,201305,ENSG00000182557
CERS6,253782,ENSG00000172292
PPP1R21,129285,ENSG00000162869
RNF19B,127544,ENSG00000116514
SYNE3,161176,ENSG00000176438
AEBP2,121536,ENSG00000139154
ZNF574,64763,ENSG00000105732
NFXL1,152518,ENSG00000170448
MBOAT1,154141,ENSG00000172197
ATG14,22863,ENSG00000126775
NBEAL2,23218,ENSG00000160796
TIFAB,497189,ENSG00000255833
GDPGP1,390637,ENSG00000183208
DPY19L3,147991,ENSG00000178904
SLCO4C1,353189,ENSG00000173930
C17orf97,400566,ENSG00000187624//ENSG00000283985
C15orf39,56905,ENSG00000167173
QSOX2,169714,ENSG00000165661
SRCAP,10847,ENSG00000080603
RBPMS2,348093,ENSG00000166831
CLEC17A,388512,ENSG00000187912
RINL,126432,ENSG00000187994//ENSG00000282895
C19orf35,,-
WDFY4,57705,ENSG00000128815
C1orf122,127687,ENSG00000197982
MFSD6,54842,ENSG00000151690
ARHGEF18,23370,ENSG00000104880
TBC1D9,23158,ENSG00000109436
UBR3,130507,ENSG00000144357
TMPPE,643853,ENSG00000188167
ANKRD13D,338692,ENSG00000172932
KIAA1211,57482,ENSG00000109265
UBN2,254048,ENSG00000157741
CEP128,145508,ENSG00000100629
PIK3AP1,118788,ENSG00000155629
ARHGAP27,201176,ENSG00000276836//ENSG00000276907//ENSG00000159314
C11orf57,55216,ENSG00000150776
C15orf52,,-
LHFPL2,10184,ENSG00000145685
PNPLA7,375775,ENSG00000130653
GPRIN3,285513,ENSG00000185477
NUDT18,79873,ENSG00000275074
TOM1L2,146691,ENSG00000175662
NCCRP1,342897,ENSG00000188505
PAXIP1,22976,ENSG00000157212
PAXIP1,22976,ENSG00000157212
C1orf186,,-
MBOAT2,129642,ENSG00000143797
GTF2H5,404672,ENSG00000272047
XIRP1,165904,ENSG00000168334
VPS13C,54832,ENSG00000129003
USP34,9736,ENSG00000115464
SLC25A26,115286,ENSG00000282739//ENSG00000144741
MOB2,81532,ENSG00000182208
UNC13D,201294,ENSG00000092929
IKBIP,121457,ENSG00000166130
IKBIP,121457,ENSG00000166130
FRA10AC1,118924,ENSG00000148690
UBE2R2,54926,ENSG00000107341
HIST2H3A,,-
MED13L,23389,ENSG00000123066
LARP4,113251,ENSG00000161813
SMIM5,643008,ENSG00000204323
MED25,81857,ENSG00000104973
TUBA1A,7846,ENSG00000167552
H2AFV,,-
CBLL1,79872,ENSG00000105879
INTS8,55656,ENSG00000164941
NOL8,55035,ENSG00000198000
ADAMTS13,11093,ENSG00000160323//ENSG00000281244
CEP68,23177,ENSG00000011523
KNDC1,85442,ENSG00000171798
BTN2A1,11120,ENSG00000112763
SUPT6H,6830,ENSG00000109111
SUPT6H,6830,ENSG00000109111
SND1,27044,ENSG00000197157
COX15,1355,ENSG00000014919
DDX46,9879,ENSG00000145833
RUFY3,22902,ENSG00000018189
SV2A,9900,ENSG00000159164
TRMT10C,54931,ENSG00000174173
DPPA4,55211,ENSG00000121570
BZW1,9689,ENSG00000082153
CYB5R4,51167,ENSG00000065615
MON1B,22879,ENSG00000103111
LRRC8D,55144,ENSG00000171492
ABHD13,84945,ENSG00000139826
ASRGL1,80150,ENSG00000162174
KCTD9,54793,ENSG00000104756
DHX30,22907,ENSG00000132153
DHX30,22907,ENSG00000132153
EIF3M,10480,ENSG00000149100
MEPCE,56257,ENSG00000146834
CENPQ,55166,ENSG00000031691
ARMCX2,9823,ENSG00000184867
PARS2,25973,ENSG00000162396
RSRC2,65117,ENSG00000111011
BEND5,79656,ENSG00000162373
FCRLA,84824,ENSG00000132185
RRAGA,10670,ENSG00000155876
CYFIP1,23191,ENSG00000280618//ENSG00000288461//ENSG00000273749
NDUFAF7,55471,ENSG00000003509
GET4,51608,ENSG00000239857
LPCAT2,54947,ENSG00000087253
LPCAT2,54947,ENSG00000087253
ENOSF1,55556,ENSG00000132199
MAEA,10296,ENSG00000090316
EPM2AIP1,9852,ENSG00000178567
DHX32,55760,ENSG00000089876
TAOK1,57551,ENSG00000160551
VASH1,22846,ENSG00000071246
SH3BP5L,80851,ENSG00000175137
FASTKD5,60493,ENSG00000215251
DPH6,89978,ENSG00000134146
EEPD1,80820,ENSG00000122547
MOB1B,92597,ENSG00000173542
KDM3B,51780,ENSG00000120733
CHMP1B,57132,ENSG00000255112
RASGRP2,10235,ENSG00000068831
CXXC5,51523,ENSG00000171604
RRM2B,50484,ENSG00000048392
HS2ST1,9653,ENSG00000153936
STRADA,92335,ENSG00000266173
NIPA1,123606,ENSG00000170113//ENSG00000288478
MICAL3,57553,ENSG00000243156
BHLHA15,168620,ENSG00000180535
DYM,54808,ENSG00000141627
PHF5A,84844,ENSG00000100410
AAED1,,-
APTX,54840,ENSG00000137074
ERMP1,79956,ENSG00000099219
GPRIN1,114787,ENSG00000169258
TRMT1L,81627,ENSG00000121486
ZC3HAV1,56829,ENSG00000105939
ZC3HAV1,56829,ENSG00000105939
MRPL21,219927,ENSG00000197345
PID1,55022,ENSG00000153823
EFTUD1,,-
SETX,23064,ENSG00000107290
TRAPPC11,60684,ENSG00000168538
KANSL1,284058,ENSG00000275867//ENSG00000278458//ENSG00000120071
NUP54,53371,ENSG00000138750
ATG9A,79065,ENSG00000198925
LYSMD3,116068,ENSG00000176018
C14orf159,80017,ENSG00000133943
CCDC186,55088,ENSG00000165813
C16orf62,,-
POGZ,23126,ENSG00000143442
SLC46A3,283537,ENSG00000139508
ZFYVE16,9765,ENSG00000039319
MON2,23041,ENSG00000061987
DENND4A,10260,ENSG00000174485
TMC6,11322,ENSG00000141524
MYH14,79784,ENSG00000105357
PEX26,55670,ENSG00000215193
NUFIP2,57532,ENSG00000108256
RNF144B,255488,ENSG00000137393
SZRD1,26099,ENSG00000055070
MAVS,57506,ENSG00000088888
CYP2U1,113612,ENSG00000155016
CLASP1,23332,ENSG00000074054
LRP10,26020,ENSG00000197324
COMMD6,170622,ENSG00000188243
TRMT11,60487,ENSG00000066651
HDDC2,51020,ENSG00000111906
ADM2,79924,ENSG00000128165
HAUS6,54801,ENSG00000147874
KDELC2,143888,ENSG00000178202
HEATR3,55027,ENSG00000155393
C6orf120,387263,ENSG00000185127
KIF21A,55605,ENSG00000139116
HDGFRP2,,-
HDGFRP2,,-
HDGFRP2,,-
DCXR,51181,ENSG00000169738
AKNA,80709,ENSG00000106948
GOLGA7,51125,ENSG00000147533
ARHGAP22,58504,ENSG00000128805
RAI1,10743,ENSG00000108557
WAPAL,23063,ENSG00000062650
R3HCC1L,27291,ENSG00000166024
IRF2BP2,359948,ENSG00000168264
IRF2BP2,359948,ENSG00000168264
APBB1IP,54518,ENSG00000077420
KCTD20,222658,ENSG00000112078
GPR141,353345,ENSG00000187037
SNX20,124460,ENSG00000167208
CAMKMT,79823,ENSG00000143919
BTLA,151888,ENSG00000186265
CCDC91,55297,ENSG00000123106
RBBP6,5930,ENSG00000122257
ARHGAP30,257106,ENSG00000186517
C5orf24,134553,ENSG00000181904
GRASP,,-
FGD2,221472,ENSG00000146192
TSEN54,283989,ENSG00000182173
PTAR1,375743,ENSG00000188647
TECPR1,25851,ENSG00000205356
RABEPK,10244,ENSG00000136933
FBXO33,254170,ENSG00000165355
MILR1,284021,ENSG00000271605
MTERF4,130916,ENSG00000122085
ADAT2,134637,ENSG00000189007
HUWE1,10075,ENSG00000086758
YTHDF3,253943,ENSG00000185728
CNTRL,11064,ENSG00000119397
CTU1,90353,ENSG00000142544
PXK,54899,ENSG00000168297
TAF8,129685,ENSG00000137413
UBE2Q1,55585,ENSG00000160714
KIAA0907,22889,ENSG00000132680
MRPL55,128308,ENSG00000162910
TMED4,222068,ENSG00000158604
MRPL10,124995,ENSG00000159111
CMC1,152100,ENSG00000187118
CENPV,201161,ENSG00000166582
CENPV,201161,ENSG00000166582
SLFN11,91607,ENSG00000172716
ZER1,10444,ENSG00000160445
B3GNT8,374907,ENSG00000177191
TMEM179B,374395,ENSG00000185475
PCGF5,84333,ENSG00000180628
GALNT7,51809,ENSG00000109586
SCD5,79966,ENSG00000145284
PHLDB2,90102,ENSG00000144824
SDCCAG8,10806,ENSG00000054282//ENSG00000276111
DHDDS,79947,ENSG00000117682
GALNT10,55568,ENSG00000164574
GLRX5,51218,ENSG00000182512
TRAPPC6B,122553,ENSG00000182400
TMEM55B,,-
ZBTB33,10009,ENSG00000177485
MOB3B,79817,ENSG00000120162
PATL1,219988,ENSG00000166889
TBC1D1,23216,ENSG00000065882
DPP9,91039,ENSG00000142002
TADA2B,93624,ENSG00000173011
SYVN1,84447,ENSG00000162298
TRPT1,83707,ENSG00000149743
PRUNE,,-
MRPL52,122704,ENSG00000172590
SETD3,84193,ENSG00000183576
TTC7B,145567,ENSG00000165914
ADCK1,57143,ENSG00000063761
ACOT1,641371,ENSG00000184227
RBM23,55147,ENSG00000100461
SERPINA11,256394,ENSG00000186910
ISCA2,122961,ENSG00000165898
NOP9,161424,ENSG00000196943//ENSG00000285326
PABPN1,8106,ENSG00000100836
METTL3,56339,ENSG00000165819
LDB1,8861,ENSG00000198728
PBRM1,55193,ENSG00000163939
YRDC,79693,ENSG00000196449
PRPF39,55015,ENSG00000185246
RPAIN,84268,ENSG00000129197
TMEM135,65084,ENSG00000166575
OAF,220323,ENSG00000184232
MTDH,92140,ENSG00000147649
TLK2,11011,ENSG00000146872
TSPAN33,340348,ENSG00000158457
ZNF598,90850,ENSG00000167962
ZNF598,90850,ENSG00000167962
AGPAT6,,-
KTN1,3895,ENSG00000126777
SMG6,23293,ENSG00000070366
NLRX1,79671,ENSG00000160703
USP48,84196,ENSG00000090686
N4BP2,55728,ENSG00000078177
STK32C,282974,ENSG00000165752
FERMT3,83706,ENSG00000149781
NAA40,79829,ENSG00000110583
NT5DC3,51559,ENSG00000111696
AACS,65985,ENSG00000081760
FAM124A,220108,ENSG00000150510
LUZP1,7798,ENSG00000169641
ALYREF,10189,ENSG00000183684
GPR180,160897,ENSG00000152749
FAM160B2,64760,ENSG00000158863
MDP1,145553,ENSG00000285200//ENSG00000213920
SLC25A42,284439,ENSG00000181035
IQGAP3,128239,ENSG00000183856
VPS36,51028,ENSG00000136100
CAND1,55832,ENSG00000111530
GLCCI1,113263,ENSG00000106415
FAM134C,,-
HOOK3,84376,ENSG00000168172
COMTD1,118881,ENSG00000165644
RTTN,25914,ENSG00000176225
COMMD7,149951,ENSG00000149600
TSPYL5,85453,ENSG00000180543
P2RY8,286530,ENSG00000182162
JAZF1,221895,ENSG00000153814
AMZ2,51321,ENSG00000196704
THOC6,79228,ENSG00000131652
METTL16,79066,ENSG00000127804
PARG,8505,ENSG00000227345
PPFIBP1,8496,ENSG00000110841
BPHL,670,ENSG00000137274
LONP2,83752,ENSG00000102910
OSTM1,28962,ENSG00000081087
RASSF3,283349,ENSG00000153179
PKHD1L1,93035,ENSG00000205038
NLRC5,84166,ENSG00000140853
CHD1L,9557,ENSG00000131778
AMIGO3,386724,ENSG00000176020
PAQR7,164091,ENSG00000182749
FCHSD1,89848,ENSG00000197948
NR2C2AP,126382,ENSG00000184162
CCDC25,55246,ENSG00000147419
LDHD,197257,ENSG00000166816
SKAP1,8631,ENSG00000141293
SKAP1,8631,ENSG00000141293
TMEM173,340061,ENSG00000184584//ENSG00000288243
CCDC43,124808,ENSG00000180329
RPS19BP1,91582,ENSG00000187051
RALGAPB,57148,ENSG00000170471
RALGPS2,55103,ENSG00000116191
LSR,51599,ENSG00000105699
CHSY1,22856,ENSG00000131873
ERICH1,157697,ENSG00000104714//ENSG00000282665
CARM1,10498,ENSG00000142453
NIT1,4817,ENSG00000158793
COMMD2,51122,ENSG00000114744
CIR1,9541,ENSG00000138433
HEATR5A,25938,ENSG00000129493
NCAPG2,54892,ENSG00000146918
SFR1,119392,ENSG00000156384
ANKLE2,23141,ENSG00000176915
PROSER1,80209,ENSG00000120685
DGKH,160851,ENSG00000102780
DDX42,11325,ENSG00000198231
DDX42,11325,ENSG00000198231
TICAM2,353376,ENSG00000243414
TICAM2,353376,ENSG00000243414
CEP57,9702,ENSG00000166037
RNF130,55819,ENSG00000113269
SPATS2,65244,ENSG00000123352
DTX1,1840,ENSG00000135144
VRK2,7444,ENSG00000028116
GPR97,,-
CACUL1,143384,ENSG00000151893
XYLT1,64131,ENSG00000103489//ENSG00000285395
NDUFA11,126328,ENSG00000174886
HEATR2,,-
PTRH1,138428,ENSG00000187024
STX12,23673,ENSG00000117758
SUV420H2,,-
ECHDC2,55268,ENSG00000121310
ERO1LB,,-
NRROS,375387,ENSG00000174004
PDSS2,57107,ENSG00000164494
2016-03-09 00:00:00,,-
TDRP,157695,ENSG00000180190
HOMER1,9456,ENSG00000152413
DOLPP1,57171,ENSG00000167130
GATAD2A,54815,ENSG00000167491
CPNE8,144402,ENSG00000139117
RAB11FIP4,84440,ENSG00000131242
RAB43,339122,ENSG00000172780
C2CD5,9847,ENSG00000111731
MIB1,57534,ENSG00000101752
RASAL3,64926,ENSG00000105122
SGK223,,-
HPS6,79803,ENSG00000166189
PLCZ1,89869,ENSG00000139151
TREML1,340205,ENSG00000161911
DCP2,167227,ENSG00000172795
TMC8,147138,ENSG00000167895
IRF2BP1,26145,ENSG00000170604
CAMK1D,57118,ENSG00000183049
KRTAP13-1,140258,ENSG00000198390
TICAM1,148022,ENSG00000127666
RNF135,84282,ENSG00000181481
HIST2H2AB,,-
CBWD2,150472,ENSG00000136682
MINA,,-
RBM45,129831,ENSG00000155636
ZDHHC13,54503,ENSG00000177054
ZDHHC17,23390,ENSG00000186908
SNX29P2,440352,-
CRLF3,51379,ENSG00000176390
CRLF3,51379,ENSG00000176390
CLEC10A,10462,ENSG00000132514
TRAPPC5,126003,ENSG00000181029
CREBRF,153222,ENSG00000164463
ARMC8,25852,ENSG00000114098
EPHX4,253152,ENSG00000172031
SPATA2L,124044,ENSG00000158792
RELL1,768211,ENSG00000181826
TMEM126B,55863,ENSG00000171204
APOBEC3F,200316,ENSG00000128394
PHYKPL,85007,ENSG00000175309
TBC1D10C,374403,ENSG00000175463
PLD3,23646,ENSG00000105223
LACC1,144811,ENSG00000179630
CCDC71,64925,ENSG00000177352
ANKMY2,57037,ENSG00000106524
ERI1,90459,ENSG00000104626
LYSMD2,256586,ENSG00000140280
DENND1C,79958,ENSG00000205744
VRK3,51231,ENSG00000105053
SLC9A9,285195,ENSG00000181804
LIX1L,128077,ENSG00000271601
NUDCD3,23386,ENSG00000015676
FMNL3,91010,ENSG00000161791
SAMD9L,219285,ENSG00000177409
FOXP4,116113,ENSG00000137166
MAP4K3,8491,ENSG00000011566
CCDC50,152137,ENSG00000152492
FUNDC1,139341,ENSG00000069509
ZDHHC21,340481,ENSG00000175893
MCAT,27349,ENSG00000100294
KSR1,8844,ENSG00000141068
HERC6,55008,ENSG00000138642
GID4,79018,ENSG00000141034
ARID3B,10620,ENSG00000179361
NR2E3,10002,ENSG00000278570
APLF,200558,ENSG00000169621
CEP97,79598,ENSG00000182504
MAPKAPK5,8550,ENSG00000089022
CARKD,55739,ENSG00000213995
SLITRK4,139065,ENSG00000179542
SERPINA12,145264,ENSG00000165953
WDR75,84128,ENSG00000115368
SLC44A2,57153,ENSG00000129353
ITPRIP,85450,ENSG00000148841
WDFY1,57590,ENSG00000085449
TEX2,55852,ENSG00000136478
MAP7D3,79649,ENSG00000129680
CCDC117,150275,ENSG00000159873
FAM114A1,92689,ENSG00000197712
DCUN1D3,123879,ENSG00000188215
DENND6A,201627,ENSG00000174839
MGA,23269,ENSG00000174197
GCC2,9648,ENSG00000135968
HSCB,150274,ENSG00000100209
ZC3H7A,29066,ENSG00000122299
PHF6,84295,ENSG00000156531
ZBTB8OS,339487,ENSG00000176261
LRRC8A,56262,ENSG00000136802
LMTK2,22853,ENSG00000164715
SULF2,55959,ENSG00000196562
LAX1,54900,ENSG00000122188
UBR1,197131,ENSG00000159459
UBR2,23304,ENSG00000024048
CHERP,10523,ENSG00000085872
CDAN1,146059,ENSG00000140326
ANKHD1,54882,ENSG00000131503
SUGP1,57794,ENSG00000105705
UEVLD,55293,ENSG00000151116
ZFPM1,161882,ENSG00000179588
CCAR1,55749,ENSG00000060339
HOMEZ,57594,ENSG00000215271
DHX40,79665,ENSG00000108406
MCEMP1,199675,ENSG00000183019
ZNF296,162979,ENSG00000170684
SKA3,221150,ENSG00000165480
DNAJC10,54431,ENSG00000077232
RHOT2,89941,ENSG00000140983
RHOT1,55288,ENSG00000126858
SIRT2,22933,ENSG00000068903//ENSG00000283100
FAM20C,56975,ENSG00000177706//ENSG00000282147//ENSG00000281429//ENSG00000288499
MSRB3,253827,ENSG00000174099
BAP18,124944,ENSG00000258315
MRPL41,64975,ENSG00000182154
NRM,11270,ENSG00000228854//ENSG00000236843//ENSG00000137404//ENSG00000228867//ENSG00000234809//ENSG00000235773//ENSG00000206484
C9orf40,55071,ENSG00000135045
PARP9,83666,ENSG00000138496
C12orf56,115749,ENSG00000185306
FAM126B,285172,ENSG00000155744
RBM12B,389677,ENSG00000183808
SLC35F2,54733,ENSG00000110660
RPAP2,79871,ENSG00000122484
ZC3H3,23144,ENSG00000282684//ENSG00000014164
PNPLA6,10908,ENSG00000032444
SMC5,23137,ENSG00000198887
DDX60,55601,ENSG00000137628
CMIP,80790,ENSG00000153815
PPAPDC2,,-
MICALL2,79778,ENSG00000164877
SLC15A3,51296,ENSG00000110446
DHX37,57647,ENSG00000150990
KBTBD2,25948,ENSG00000170852
YAF2,10138,ENSG00000015153
FTSJ3,117246,ENSG00000108592
TMEM192,201931,ENSG00000170088
CKAP2L,150468,ENSG00000169607
MB21D2,151963,ENSG00000180611
SMAP1,60682,ENSG00000112305
DIS3L2,129563,ENSG00000144535
SUPV3L1,6832,ENSG00000156502
GSPT2,23708,ENSG00000189369
ZZZ3,26009,ENSG00000036549
EXOC8,149371,ENSG00000116903
SYTL1,84958,ENSG00000142765
TRMT44,152992,ENSG00000155275
C1orf174,339448,ENSG00000198912
GPR65,8477,ENSG00000140030
TRIM22,10346,ENSG00000132274
UBALD2,283991,ENSG00000185262
THNSL1,79896,ENSG00000185875
SMYD4,114826,ENSG00000186532
PM20D2,135293,ENSG00000146281
KIAA2013,90231,ENSG00000116685
CMTR2,55783,ENSG00000180917
KATNAL2,83473,ENSG00000167216
HACE1,57531,ENSG00000085382
MICU2,221154,ENSG00000165487
RNF168,165918,ENSG00000163961
ANKRD13A,88455,ENSG00000076513
ZNF683,257101,ENSG00000176083
PHACTR4,65979,ENSG00000204138
CHPF,79586,ENSG00000123989
RPUSD2,27079,ENSG00000166133
ELMOD2,255520,ENSG00000179387
ALDH16A1,126133,ENSG00000161618
ZNF101,94039,ENSG00000181896
SAMD14,201191,ENSG00000167100
KMT2E,55904,ENSG00000005483
DCP1B,196513,ENSG00000284850//ENSG00000151065
SCYL3,57147,ENSG00000000457
GPR114,,-
XRN1,54464,ENSG00000114127
MCOLN2,255231,ENSG00000153898
MAML2,84441,ENSG00000184384
PELP1,27043,ENSG00000141456
ZDHHC14,79683,ENSG00000175048
WDFY3,23001,ENSG00000163625
ASPM,259266,ENSG00000066279
RDH10,157506,ENSG00000121039
ABCA7,10347,ENSG00000064687
CENPL,91687,ENSG00000120334
C8orf59,,-
FAM185A,222234,ENSG00000222011
VKORC1L1,154807,ENSG00000196715
RBFA,79863,ENSG00000101546
FUK,,-
CLYBL,171425,ENSG00000125246
SPG20,23111,ENSG00000133104
ZNF444,55311,ENSG00000167685
SPICE1,152185,ENSG00000163611
TTC5,91875,ENSG00000136319
PUSL1,126789,ENSG00000169972
TAGAP,117289,ENSG00000164691
MIER1,57708,ENSG00000198160
CEND1,51286,ENSG00000184524
RPTOR,57521,ENSG00000141564
CNPY4,245812,ENSG00000166997
CNTROB,116840,ENSG00000170037
ORMDL3,94103,ENSG00000172057
ADSSL1,,-
CCAR2,57805,ENSG00000158941
NDUFAF2,91942,ENSG00000164182
C4orf33,132321,ENSG00000151470
VPS52,6293,ENSG00000236014//ENSG00000223501//ENSG00000206286//ENSG00000224455//ENSG00000225590//ENSG00000228425//ENSG00000223618
NUP93,9688,ENSG00000102900
STK11IP,114790,ENSG00000144589
ZNF687,57592,ENSG00000143373
REXO1,57455,ENSG00000079313
CMTR1,23070,ENSG00000137200
LRRC47,57470,ENSG00000130764
DOCK4,9732,ENSG00000128512
THEMIS,387357,ENSG00000275122//ENSG00000172673
CA13,377677,ENSG00000185015
INTS1,26173,ENSG00000164880
SCML4,256380,ENSG00000146285
ARHGAP24,83478,ENSG00000138639
GAPT,202309,ENSG00000175857
PLD6,201164,ENSG00000179598
ARMC10,83787,ENSG00000282813//ENSG00000170632
ARMC10,83787,ENSG00000282813//ENSG00000170632
GHDC,84514,ENSG00000167925
PYROXD2,84795,ENSG00000119943
PELI3,246330,ENSG00000174516
ABHD12,26090,ENSG00000100997
PQLC1,,-
PIAS4,51588,ENSG00000105229
CCDC23,,-
AGGF1,55109,ENSG00000164252
GPD1L,23171,ENSG00000152642
SLC35F6,54978,ENSG00000213699
SLC43A2,124935,ENSG00000167703//ENSG00000278550
KDM8,79831,ENSG00000155666
LRRC25,126364,ENSG00000175489
ARHGAP18,93663,ENSG00000146376
PARP8,79668,ENSG00000151883
ASCC3,10973,ENSG00000112249
CLIP4,79745,ENSG00000115295
EHBP1L1,254102,ENSG00000173442
MTURN,222166,ENSG00000180354
MICALL1,85377,ENSG00000100139
C17orf53,,-
STAG2,10735,ENSG00000101972
SYNPO,11346,ENSG00000171992
FNBP4,23360,ENSG00000109920//ENSG00000285182
PRSS35,167681,ENSG00000146250
GTPBP8,29083,ENSG00000163607
ZCCHC7,84186,ENSG00000147905
LILRB2,10288,ENSG00000275463//ENSG00000274513//ENSG00000276146//ENSG00000131042//ENSG00000277751
GUF1,60558,ENSG00000151806
D2HGDH,728294,ENSG00000180902
RYBP,23429,ENSG00000281766//ENSG00000163602
PNKD,25953,ENSG00000127838
PNKD,25953,ENSG00000127838
NIN,51199,ENSG00000100503
MINK1,50488,ENSG00000141503
TOMM5,401505,ENSG00000175768
C9orf41,,-
TMEM55A,,-
KLHL36,79786,ENSG00000135686
HDDC3,374659,ENSG00000184508
ZADH2,284273,ENSG00000180011
CHCHD4,131474,ENSG00000163528
CCDC82,79780,ENSG00000149231
CBR4,84869,ENSG00000145439
MMGT1,93380,ENSG00000169446
AFAP1L2,84632,ENSG00000169129
AFAP1L2,84632,ENSG00000169129
RAB42,115273,ENSG00000188060
TMEM199,147007,ENSG00000244045
FBXL6,26233,ENSG00000182325//ENSG00000285442
OGFOD1,55239,ENSG00000087263
ZNF276,92822,ENSG00000158805
AFAP1,60312,ENSG00000196526
MREG,55686,ENSG00000118242
ZCCHC9,84240,ENSG00000131732
OXR1,55074,ENSG00000164830
OXR1,55074,ENSG00000164830
TTC39C,125488,ENSG00000168234
ZGPAT,84619,ENSG00000197114
FAM26E,,-
SRBD1,55133,ENSG00000068784
TAB3,257397,ENSG00000157625
WDTC1,23038,ENSG00000142784
NKAP,79576,ENSG00000101882
SMIM20,389203,ENSG00000250317
TMEM57,,-
FAM89B,23625,ENSG00000176973
SH2D3C,10044,ENSG00000095370
ARRDC1,92714,ENSG00000197070
DHRSX,207063,ENSG00000169084
FAM63A,55793,ENSG00000143409
CISD2,493856,ENSG00000145354
RPP25L,138716,ENSG00000164967
ATPAF2,91647,ENSG00000171953
TTC9C,283237,ENSG00000162222
