ensembl_gene_id,naiveB_S3R1,naiveB_S3R2,naiveB_S3R3
ENSG00000131446,334,575,118
ENSG00000153140,58,60,90
ENSG00000171530,252,180,49
ENSG00000182132,1,1,0
ENSG00000113282,1742,3085,1089
ENSG00000086200,412,380,142
ENSG00000113555,103,120,36
ENSG00000113119,192,274,39
ENSG00000112983,509,603,153
ENSG00000186334,23,7,3
ENSG00000244234,0,2,1
ENSG00000113712,656,1224,302
ENSG00000113645,0,1,0
ENSG00000158987,593,519,251
ENSG00000092421,330,91,52
ENSG00000164188,0,1,0
ENSG00000152503,0,0,4
ENSG00000173210,0,3,1
ENSG00000132912,721,702,281
ENSG00000145860,353,512,216
ENSG00000164591,2,1,0
ENSG00000164180,570,583,426
ENSG00000131187,19,0,1
ENSG00000155545,420,694,282
ENSG00000145901,823,1173,211
ENSG00000113048,785,583,261
ENSG00000248383,0,0,0
ENSG00000268799,0,0,0
ENSG00000171540,0,0,0
ENSG00000153922,2568,2911,1214
ENSG00000039537,0,1,0
ENSG00000113407,271,350,90
ENSG00000172062,13,27,6
ENSG00000251656,3,0,0
ENSG00000249516,0,0,0
ENSG00000250711,0,0,2
ENSG00000286656,78,49,19
ENSG00000271788,0,4,0
ENSG00000251131,8,24,9
ENSG00000272382,0,12,2
ENSG00000272144,11,43,10
ENSG00000278487,9,1,0
ENSG00000249779,0,1,0
ENSG00000249888,0,0,0
ENSG00000247763,1,0,1
ENSG00000153113,3687,3775,1119
ENSG00000185641,151,72,20
ENSG00000272265,17,2,4
ENSG00000271918,148,54,20
ENSG00000241870,0,0,0
ENSG00000214295,0,0,0
ENSG00000248560,0,0,0
ENSG00000222937,0,0,0
ENSG00000206989,0,0,0
ENSG00000232174,0,1,1
ENSG00000238745,0,0,0
ENSG00000113013,1312,2321,652
ENSG00000251543,0,0,0
ENSG00000249149,0,0,0
ENSG00000251493,0,1,0
ENSG00000247993,0,0,0
ENSG00000251604,0,0,0
ENSG00000251324,0,0,0
ENSG00000272525,0,4,0
ENSG00000255883,6,4,0
ENSG00000164331,343,717,306
ENSG00000164338,399,798,323
ENSG00000253213,0,3,1
ENSG00000152700,985,1595,507
ENSG00000207459,0,0,0
ENSG00000113615,263,566,181
ENSG00000201298,0,0,0
ENSG00000222266,0,3,0
ENSG00000164615,511,414,175
ENSG00000145833,1206,2324,773
ENSG00000241179,0,7,2
ENSG00000181904,381,961,385
ENSG00000270892,0,2,0
ENSG00000113621,189,344,241
ENSG00000279799,14,8,4
ENSG00000288081,0,0,0
ENSG00000260581,0,0,0
ENSG00000113140,1,8,2
ENSG00000249035,0,4,0
ENSG00000222102,0,3,0
ENSG00000272112,0,0,0
ENSG00000177556,145,209,84
ENSG00000253921,5,12,2
ENSG00000213433,2,9,5
ENSG00000145888,1,0,0
ENSG00000270978,0,0,0
ENSG00000222308,0,0,1
ENSG00000201623,0,0,0
ENSG00000182631,0,0,0
ENSG00000164175,1,2,0
ENSG00000250914,0,1,0
ENSG00000242110,4,5,2
ENSG00000273294,12,5,2
ENSG00000250767,0,0,0
ENSG00000082196,202,131,31
ENSG00000278900,4,1,13
ENSG00000279995,12,2,2
ENSG00000271771,3,5,1
ENSG00000243959,0,5,0
ENSG00000207420,0,0,0
ENSG00000169258,0,5,4
ENSG00000074317,1,0,0
ENSG00000266329,0,0,0
ENSG00000175766,0,0,0
ENSG00000048140,134,164,38
ENSG00000151304,483,422,224
ENSG00000113083,16,29,14
ENSG00000181163,2956,2592,942
ENSG00000164182,152,124,97
ENSG00000168671,1,3,0
ENSG00000251591,0,0,0
ENSG00000164187,296,566,239
ENSG00000207756,0,1,3
ENSG00000201223,0,0,0
ENSG00000152620,114,255,113
ENSG00000245711,10,24,3
ENSG00000145604,313,493,174
ENSG00000145907,2223,4246,1719
ENSG00000259757,0,0,0
ENSG00000170561,1,1,1
ENSG00000281560,0,0,0
ENSG00000169252,490,98,41
ENSG00000164287,1,1,0
ENSG00000164403,0,4,1
ENSG00000112851,4711,5980,2116
ENSG00000131437,122,369,123
ENSG00000155508,1290,1860,984
ENSG00000158985,7485,9950,2848
ENSG00000164266,1,0,0
ENSG00000050748,943,947,296
ENSG00000175325,0,2,1
ENSG00000175416,67,70,39
ENSG00000197226,484,675,140
ENSG00000151881,175,343,121
ENSG00000172058,0,0,1
ENSG00000156453,1,0,0
ENSG00000082074,34,54,55
ENSG00000164172,326,541,127
ENSG00000253067,0,0,0
ENSG00000227616,0,0,0
ENSG00000235775,0,0,0
ENSG00000224015,0,0,0
ENSG00000237714,0,0,0
ENSG00000224431,0,0,0
ENSG00000283678,0,0,0
ENSG00000131435,0,2,0
ENSG00000197208,15,7,0
ENSG00000263597,0,0,0
ENSG00000206682,5,10,1
ENSG00000082213,416,615,208
ENSG00000279923,2,5,9
ENSG00000199765,0,0,0
ENSG00000072682,0,3,0
ENSG00000091010,0,7,0
ENSG00000271724,0,0,0
ENSG00000248842,0,0,0
ENSG00000277568,1,7,1
ENSG00000250407,0,2,0
ENSG00000280646,0,0,0
ENSG00000241291,0,0,0
ENSG00000113360,619,791,251
ENSG00000207222,0,0,0
ENSG00000251169,0,0,0
ENSG00000240250,0,0,0
ENSG00000280420,11,7,4
ENSG00000156475,0,3,0
ENSG00000248568,0,0,0
ENSG00000249553,0,0,0
ENSG00000286468,0,0,0
ENSG00000250343,0,0,1
ENSG00000285868,94,85,30
ENSG00000172568,39,9,2
ENSG00000251405,36,50,32
ENSG00000248544,246,136,54
ENSG00000253155,55,25,13
ENSG00000172548,231,381,70
ENSG00000253519,33,126,21
ENSG00000247372,0,0,0
ENSG00000113161,620,843,185
ENSG00000242198,2,11,0
ENSG00000050767,0,14,0
ENSG00000271681,0,0,0
ENSG00000253698,0,0,0
ENSG00000242341,0,0,0
ENSG00000245688,0,0,0
ENSG00000252464,21,24,1
ENSG00000176783,591,829,229
ENSG00000249140,5,5,2
ENSG00000244945,6,41,7
ENSG00000169045,11137,21298,8160
ENSG00000273549,0,0,0
ENSG00000204661,0,0,2
ENSG00000228259,0,0,0
ENSG00000250999,18,0,0
ENSG00000204659,0,2,0
ENSG00000225051,1,7,0
ENSG00000127022,3835,5108,1851
ENSG00000222178,0,0,0
ENSG00000242292,0,0,0
ENSG00000274441,0,0,0
ENSG00000250155,333,196,43
ENSG00000272103,5,29,8
ENSG00000285967,205,603,182
ENSG00000249850,85,60,2
ENSG00000248462,0,0,0
ENSG00000243744,1,2,0
ENSG00000251423,0,0,0
ENSG00000183876,1,2,2
ENSG00000070814,3319,3054,903
ENSG00000286331,2,2,0
ENSG00000164587,18644,7767,1829
ENSG00000079215,229,22,25
ENSG00000094880,198,508,102
ENSG00000146013,0,0,0
ENSG00000249851,0,0,1
ENSG00000158402,0,1,0
ENSG00000120709,310,445,93
ENSG00000249971,0,0,0
ENSG00000120733,2333,4086,961
ENSG00000271196,0,0,0
ENSG00000120738,3066,148,281
ENSG00000241458,2,1,0
ENSG00000197603,1032,919,331
ENSG00000285914,0,0,0
ENSG00000253110,0,0,0
ENSG00000185662,0,4,1
ENSG00000072803,1204,1666,545
ENSG00000197536,523,544,192
ENSG00000238160,48,29,6
ENSG00000202533,24,28,4
ENSG00000113525,1,5,0
ENSG00000251183,0,1,0
ENSG00000261382,0,0,0
ENSG00000055147,270,308,202
ENSG00000037749,201,520,178
ENSG00000125347,1397,2721,634
ENSG00000248493,0,1,0
ENSG00000176087,182,407,60
ENSG00000283602,4,3,0
ENSG00000200275,0,0,0
ENSG00000286690,0,0,0
ENSG00000253370,0,0,0
ENSG00000254163,0,0,0
ENSG00000199468,0,0,0
ENSG00000231989,1,0,1
ENSG00000170624,0,4,0
ENSG00000086189,168,242,76
ENSG00000226544,0,0,0
ENSG00000223497,0,0,0
ENSG00000206770,0,0,0
ENSG00000249085,0,0,0
ENSG00000263593,1,6,0
ENSG00000242602,42,62,45
ENSG00000271926,0,0,0
ENSG00000272081,0,0,0
ENSG00000251467,0,3,3
ENSG00000248930,6,3,0
ENSG00000184349,0,4,0
ENSG00000249959,0,0,0
ENSG00000248827,1,1,1
ENSG00000239708,0,0,0
ENSG00000251732,0,0,0
ENSG00000249577,0,0,0
ENSG00000271766,0,0,0
ENSG00000250859,4,2,0
ENSG00000164244,541,1048,404
ENSG00000282925,0,0,0
ENSG00000248799,0,0,0
ENSG00000251032,1,1,0
ENSG00000250603,0,0,0
ENSG00000204928,0,0,0
ENSG00000134058,202,196,89
ENSG00000183323,346,360,83
ENSG00000213830,0,3,0
ENSG00000215006,0,1,0
ENSG00000271045,0,4,0
ENSG00000085231,84,97,53
ENSG00000152942,484,794,396
ENSG00000152939,0,5,2
ENSG00000244717,2,0,4
ENSG00000249295,0,0,0
ENSG00000266477,0,0,0
ENSG00000212260,0,0,0
ENSG00000183474,34,42,7
ENSG00000197822,24,1,0
ENSG00000113396,0,0,0
ENSG00000248634,0,0,0
ENSG00000288697,0,0,0
ENSG00000066583,125,146,35
ENSG00000264563,0,0,0
ENSG00000286274,56,26,4
ENSG00000206077,3,3,0
ENSG00000250448,0,0,0
ENSG00000248403,0,5,0
ENSG00000248150,1,3,2
ENSG00000249737,0,2,0
ENSG00000173545,244,177,76
ENSG00000250415,0,0,0
ENSG00000201370,1,1,0
ENSG00000288622,0,0,0
ENSG00000171617,1387,207,103
ENSG00000256235,0,1,0
ENSG00000112893,1731,1658,623
ENSG00000113739,0,0,0
ENSG00000182613,0,0,0
ENSG00000177721,221,79,50
ENSG00000113108,123,275,48
ENSG00000169777,0,0,0
ENSG00000146094,236,283,99
ENSG00000249541,0,0,0
ENSG00000251374,0,1,0
ENSG00000186468,4937,5129,1609
ENSG00000172795,1074,1429,528
ENSG00000168916,418,451,110
ENSG00000249112,8,4,0
ENSG00000251456,0,1,0
ENSG00000242814,0,0,0
ENSG00000248626,0,0,1
ENSG00000199398,0,0,0
ENSG00000113312,688,502,171
ENSG00000223908,3,2,0
ENSG00000170234,528,726,318
ENSG00000247699,0,1,0
ENSG00000145808,0,0,0
ENSG00000145632,234,112,44
ENSG00000271257,8,8,0
ENSG00000265699,0,0,0
ENSG00000250127,9,6,0
ENSG00000250958,0,0,0
ENSG00000250682,0,0,0
ENSG00000247402,0,0,0
ENSG00000286338,0,2,0
ENSG00000175749,0,1,0
ENSG00000145723,138,124,35
ENSG00000185372,0,0,0
ENSG00000251724,0,2,0
ENSG00000251663,0,0,0
ENSG00000113163,1376,1933,749
ENSG00000122008,1049,887,512
ENSG00000248881,0,0,0
ENSG00000272040,31,27,19
ENSG00000189045,3,1,5
ENSG00000039139,0,5,2
ENSG00000070808,1,1,0
ENSG00000049167,400,496,176
ENSG00000235558,0,0,0
ENSG00000250387,0,0,0
ENSG00000253985,0,0,0
ENSG00000169040,0,2,0
ENSG00000249981,0,0,0
ENSG00000253536,24,14,5
ENSG00000247911,1,0,2
ENSG00000164326,0,0,0
ENSG00000278824,0,0,0
ENSG00000202092,0,0,0
ENSG00000213663,3,0,0
ENSG00000249919,0,0,0
ENSG00000164334,0,0,0
ENSG00000250895,0,0,0
ENSG00000234259,0,0,0
ENSG00000133835,1886,2606,549
ENSG00000154153,187,333,118
ENSG00000083312,1595,2000,1080
ENSG00000213523,94,162,37
ENSG00000043143,993,1939,479
ENSG00000120314,288,401,163
ENSG00000283288,0,0,0
ENSG00000158497,0,0,0
ENSG00000230561,2,9,6
ENSG00000164509,1,0,1
ENSG00000174339,0,0,0
ENSG00000173250,0,14,0
ENSG00000113649,1942,3200,1246
ENSG00000279446,0,0,1
ENSG00000288095,1,9,1
ENSG00000204956,2,0,7
ENSG00000081853,4,3,0
ENSG00000254245,0,0,0
ENSG00000254221,0,11,2
ENSG00000280026,0,0,0
ENSG00000262576,0,3,1
ENSG00000253910,5,10,2
ENSG00000253485,15,5,1
ENSG00000262209,15,12,3
ENSG00000253731,16,11,4
ENSG00000253537,3,2,3
ENSG00000253953,1,1,1
ENSG00000253767,25,0,16
ENSG00000261934,21,3,1
ENSG00000253846,4,1,6
ENSG00000254122,22,3,0
ENSG00000253873,3,2,3
ENSG00000248449,0,0,2
ENSG00000279855,0,0,0
ENSG00000253159,2,2,1
ENSG00000276545,0,1,1
ENSG00000273557,0,0,0
ENSG00000240184,4,7,2
ENSG00000242020,0,0,0
ENSG00000242419,5,0,0
ENSG00000240764,27,0,0
ENSG00000246422,101,68,12
ENSG00000240974,4,1,1
ENSG00000228737,6,3,0
ENSG00000171720,308,302,103
ENSG00000164620,22,12,1
ENSG00000276547,0,7,0
ENSG00000221990,2,4,5
ENSG00000063438,0,0,0
ENSG00000145730,18,30,9
ENSG00000172262,626,931,367
ENSG00000164241,178,183,58
ENSG00000214944,0,5,0
ENSG00000172869,5929,7343,2018
ENSG00000145908,166,397,99
ENSG00000086570,35,17,1
ENSG00000145832,0,3,0
ENSG00000185261,195,183,86
ENSG00000186314,20,63,30
ENSG00000164329,2489,3316,1033
ENSG00000131844,614,1522,537
ENSG00000186493,0,0,1
ENSG00000248473,2,17,4
ENSG00000146054,12,10,5
ENSG00000250900,2,5,0
ENSG00000248514,0,3,2
ENSG00000286644,16,20,0
ENSG00000146063,183,242,66
ENSG00000264732,0,0,0
ENSG00000247049,0,0,0
ENSG00000204628,7672,8796,2117
ENSG00000272296,0,0,0
ENSG00000264549,0,0,0
ENSG00000286310,1,1,3
ENSG00000248103,0,2,4
ENSG00000274525,1,3,0
ENSG00000222533,0,0,0
ENSG00000183718,353,732,175
ENSG00000249647,0,1,1
ENSG00000113648,1416,1673,529
ENSG00000270021,0,14,6
ENSG00000251380,0,0,0
ENSG00000255833,0,0,0
ENSG00000249639,0,0,0
ENSG00000249915,67,99,39
ENSG00000160867,0,5,0
ENSG00000240729,54,59,1
ENSG00000270706,0,0,0
ENSG00000169228,25,40,6
ENSG00000169230,24,32,3
ENSG00000169223,220,409,50
ENSG00000239393,0,4,0
ENSG00000169220,116,170,23
ENSG00000028310,159,300,70
ENSG00000071539,6,19,6
ENSG00000287600,0,7,1
ENSG00000248949,0,0,0
ENSG00000250173,0,0,0
ENSG00000272347,0,0,0
ENSG00000145506,0,0,1
ENSG00000113504,60,38,18
ENSG00000263834,0,0,0
ENSG00000201274,0,0,0
ENSG00000164405,483,241,120
ENSG00000164406,46,136,54
ENSG00000165671,3948,4453,1216
ENSG00000286634,103,104,53
ENSG00000113722,0,0,0
ENSG00000134516,5484,4876,1183
ENSG00000169862,0,2,0
ENSG00000161010,318,611,89
ENSG00000145740,297,548,97
ENSG00000145743,501,313,126
ENSG00000185305,252,186,109
ENSG00000067248,384,576,222
ENSG00000205765,542,1281,744
ENSG00000132563,0,0,0
ENSG00000113240,1143,2025,756
ENSG00000211445,4,42,24
ENSG00000073578,248,229,78
ENSG00000113448,602,981,114
ENSG00000048162,118,239,47
ENSG00000135083,1,2,0
ENSG00000038382,3176,5673,1000
ENSG00000170606,1275,2628,734
ENSG00000169194,0,0,0
ENSG00000145734,2607,3045,1629
ENSG00000151422,583,416,192
ENSG00000172901,1,3,0
ENSG00000131504,972,1414,375
ENSG00000217128,995,1775,441
ENSG00000222111,0,0,0
ENSG00000200648,0,0,0
ENSG00000113749,0,0,1
ENSG00000145741,2202,2258,966
ENSG00000237693,7,15,5
ENSG00000069020,256,104,35
ENSG00000113758,7,5,1
ENSG00000253305,30,5,2
ENSG00000175471,109,87,61
ENSG00000153404,0,1,1
ENSG00000132915,0,12,0
ENSG00000251583,1,3,3
ENSG00000200334,1,0,0
ENSG00000155850,128,373,186
ENSG00000197375,117,267,69
ENSG00000132842,1757,2005,753
ENSG00000253558,31,10,15
ENSG00000249372,38,9,1
ENSG00000251605,0,0,0
ENSG00000200331,0,0,0
ENSG00000206714,0,0,0
ENSG00000164404,7,7,0
ENSG00000188818,20,15,0
ENSG00000279558,0,0,0
ENSG00000112852,0,0,0
ENSG00000272154,0,0,0
ENSG00000113205,0,0,0
ENSG00000272108,0,0,0
ENSG00000081818,0,0,2
ENSG00000113209,0,2,0
ENSG00000280029,0,0,0
ENSG00000113211,0,0,0
ENSG00000255622,0,0,0
ENSG00000280336,0,0,0
ENSG00000113212,0,0,0
ENSG00000120322,0,0,0
ENSG00000279472,0,0,0
ENSG00000272674,0,0,0
ENSG00000279068,0,0,0
ENSG00000278936,0,0,0
ENSG00000177839,0,3,0
ENSG00000279375,0,0,0
ENSG00000120324,0,0,0
ENSG00000197479,0,0,1
ENSG00000120328,5,0,0
ENSG00000187372,0,1,0
ENSG00000120327,0,0,0
ENSG00000279983,0,0,0
ENSG00000146001,0,3,12
ENSG00000262096,6,2,3
ENSG00000113248,1,7,7
ENSG00000277795,1,11,2
ENSG00000178913,2389,2501,628
ENSG00000120329,30,21,4
ENSG00000250803,2,12,1
ENSG00000273841,690,862,239
ENSG00000177733,530,478,970
ENSG00000287067,18,8,0
ENSG00000270697,6,11,4
ENSG00000250159,161,88,52
ENSG00000120729,41,18,9
ENSG00000078795,114,92,22
ENSG00000113141,980,1703,891
ENSG00000205464,49,57,13
ENSG00000251235,1,0,0
ENSG00000145703,422,332,130
ENSG00000250574,0,4,0
ENSG00000249713,15,11,1
ENSG00000164220,23,5,13
ENSG00000225407,22,3,6
ENSG00000277188,0,0,0
ENSG00000278237,0,0,0
ENSG00000181104,2,7,0
ENSG00000164251,0,1,0
ENSG00000264391,0,0,0
ENSG00000253295,0,1,0
ENSG00000213386,0,1,0
ENSG00000120129,10307,4218,2235
ENSG00000206741,0,0,0
ENSG00000270243,0,0,0
ENSG00000253628,0,3,0
ENSG00000204758,34,70,21
ENSG00000254295,6,5,3
ENSG00000037241,31,33,12
ENSG00000253785,2,0,1
ENSG00000113732,928,924,236
ENSG00000254328,42,17,6
ENSG00000212402,7,0,2
ENSG00000207210,0,0,0
ENSG00000164463,2501,4567,1376
ENSG00000253439,21,17,6
ENSG00000253172,0,1,0
ENSG00000113734,68,123,46
ENSG00000145642,10,0,0
ENSG00000153006,710,565,426
ENSG00000113719,1460,1997,399
ENSG00000153015,1296,966,536
ENSG00000146083,805,2227,559
ENSG00000248484,0,0,0
ENSG00000251446,0,0,0
ENSG00000248859,0,0,0
ENSG00000074276,12,4,0
ENSG00000049192,187,166,51
ENSG00000170469,5,4,5
ENSG00000175857,1785,1571,456
ENSG00000246323,17,3,0
ENSG00000250260,0,0,2
ENSG00000222924,0,0,0
ENSG00000061492,0,0,0
ENSG00000112981,0,0,0
ENSG00000212460,0,1,0
ENSG00000199880,0,0,0
ENSG00000031003,2140,2636,593
ENSG00000164347,348,603,125
ENSG00000207336,0,10,3
ENSG00000164346,1261,1337,412
ENSG00000199645,0,0,0
ENSG00000250071,0,7,3
ENSG00000271714,0,3,0
ENSG00000212363,0,0,0
ENSG00000198780,155,392,94
ENSG00000268223,0,0,0
ENSG00000019582,57011,93097,22781
ENSG00000205279,0,0,0
ENSG00000132356,1370,2372,588
ENSG00000145687,1161,1652,672
ENSG00000213347,23,44,9
ENSG00000155506,1342,3141,721
ENSG00000288766,196,31,5
ENSG00000286818,0,0,1
ENSG00000241956,2,2,1
ENSG00000253736,2,20,7
ENSG00000235172,3,17,0
ENSG00000289478,0,0,0
ENSG00000289317,6,1,0
ENSG00000288758,0,0,0
ENSG00000245864,564,260,127
ENSG00000289152,55,18,8
ENSG00000245556,108,183,26
ENSG00000250992,2,7,2
ENSG00000249364,2,0,0
ENSG00000289196,6,2,0
ENSG00000250072,0,0,0
ENSG00000249808,0,0,0
ENSG00000250891,7,0,3
ENSG00000289497,0,0,0
ENSG00000286271,6,2,1
ENSG00000289462,0,0,0
ENSG00000288764,37,15,8
ENSG00000289056,29,22,6
ENSG00000289493,0,0,0
ENSG00000288892,0,0,0
ENSG00000246334,40,109,54
ENSG00000287162,0,0,0
ENSG00000286615,1,9,1
ENSG00000289601,0,0,0
ENSG00000283286,0,0,0
ENSG00000250994,0,0,0
ENSG00000289075,0,0,0
ENSG00000289184,0,0,0
ENSG00000289267,13,0,0
ENSG00000249335,0,0,0
ENSG00000287263,509,428,141
ENSG00000288957,18,1,1
ENSG00000288774,0,0,1
ENSG00000177738,184,196,41
ENSG00000288936,0,10,0
ENSG00000289206,35,20,3
ENSG00000249746,0,0,0
ENSG00000289535,0,1,0
ENSG00000249362,0,0,0
ENSG00000288911,17,13,1
ENSG00000250358,0,2,0
ENSG00000249306,0,1,0
ENSG00000245812,53,38,12
ENSG00000289088,0,0,0
ENSG00000249637,10,17,2
ENSG00000288737,2,2,0
ENSG00000248664,3,4,2
ENSG00000288741,37,23,4
ENSG00000289274,0,0,0
ENSG00000248323,0,3,1
ENSG00000249740,1,0,0
ENSG00000249492,110,46,25
ENSG00000215246,0,0,0
ENSG00000288799,0,3,5
ENSG00000289008,0,0,0
ENSG00000231185,0,0,0
ENSG00000249743,0,0,1
ENSG00000288763,0,0,0
ENSG00000227908,23,4,0
ENSG00000249669,0,1,0
ENSG00000283462,4,6,1
ENSG00000281327,0,0,0
ENSG00000215068,289,205,28
ENSG00000288978,0,0,0
ENSG00000287709,0,0,0
ENSG00000251443,0,0,0
ENSG00000288846,0,0,0
ENSG00000286753,69,49,8
ENSG00000253965,0,0,0
ENSG00000249937,0,3,3
ENSG00000251365,0,3,1
ENSG00000250786,0,0,0
ENSG00000250237,0,1,0
ENSG00000188002,66,278,129
ENSG00000288883,0,0,0
ENSG00000288740,2,9,2
ENSG00000197083,0,4,0
ENSG00000272070,4,3,3
ENSG00000185986,133,189,45
ENSG00000178722,0,6,0
ENSG00000250579,0,1,0
ENSG00000289112,0,0,0
ENSG00000250320,2,1,0
ENSG00000249572,20,22,1
ENSG00000248663,0,0,0
ENSG00000289390,10,1,0
ENSG00000275765,8,3,9
ENSG00000261360,11,8,0
ENSG00000289170,1,1,0
ENSG00000281357,54,34,20
ENSG00000289155,26,9,9
ENSG00000289458,0,0,0
ENSG00000250584,2,0,1
ENSG00000288912,0,0,0
ENSG00000288967,0,0,0
ENSG00000286193,25,17,4
ENSG00000247199,30,38,4
ENSG00000250222,1,3,1
ENSG00000289337,9,2,0
ENSG00000288930,0,0,0
ENSG00000233937,7,6,0
ENSG00000286961,0,0,1
ENSG00000248309,481,317,101
ENSG00000249116,0,0,0
ENSG00000280780,0,0,0
ENSG00000245937,629,476,303
ENSG00000248275,269,305,117
ENSG00000229666,1,0,1
ENSG00000248489,239,263,89
ENSG00000289060,0,0,0
ENSG00000226306,92,11,12
ENSG00000251279,4,11,3
ENSG00000245526,0,1,0
ENSG00000250337,0,0,0
ENSG00000224032,208,346,158
ENSG00000278970,84,112,33
ENSG00000289260,27,25,19
ENSG00000248455,0,1,0
ENSG00000248367,0,9,2
ENSG00000247572,88,85,6
ENSG00000170089,112,85,24
ENSG00000250981,0,0,0
ENSG00000248925,1,8,0
ENSG00000289540,18,4,5
ENSG00000289639,0,0,0
ENSG00000289085,42,23,30
ENSG00000288890,18,25,46
ENSG00000183666,215,120,34
ENSG00000289264,0,0,0
ENSG00000288965,0,2,0
ENSG00000289430,4,4,6
ENSG00000289054,3,0,0
ENSG00000289306,25,46,38
ENSG00000247828,916,1424,675
ENSG00000250198,1,0,0
ENSG00000178172,0,0,0
ENSG00000249503,0,0,0
ENSG00000248109,0,0,0
ENSG00000214510,3,1,3
ENSG00000196800,0,0,0
ENSG00000248966,14,9,3
ENSG00000248428,0,0,0
ENSG00000251627,0,0,0
ENSG00000145777,0,0,0
ENSG00000253613,0,0,0
ENSG00000134987,1089,1530,436
ENSG00000250728,0,0,0
ENSG00000214784,46,12,6
ENSG00000287265,324,605,73
ENSG00000272465,7,7,1
ENSG00000112699,70,51,24
ENSG00000112685,770,893,359
ENSG00000281809,0,0,0
ENSG00000219375,1,2,0
ENSG00000242753,0,0,0
ENSG00000270174,32,12,5
ENSG00000261730,0,0,0
ENSG00000217078,14,35,4
ENSG00000280423,0,0,0
ENSG00000176515,0,0,0
ENSG00000216359,0,0,0
ENSG00000238158,0,0,0
ENSG00000236086,4,3,0
ENSG00000287903,0,0,0
ENSG00000233068,0,0,0
ENSG00000137265,1412,2705,442
ENSG00000270504,0,0,1
ENSG00000287626,151,39,18
ENSG00000286368,0,0,0
ENSG00000234763,0,0,0
ENSG00000218577,0,0,0
ENSG00000145945,4,16,5
ENSG00000219712,0,5,1
ENSG00000271897,0,0,0
ENSG00000287593,0,0,0
ENSG00000230631,14,0,11
ENSG00000225775,0,0,0
ENSG00000124802,51,71,101
ENSG00000271727,3,2,0
ENSG00000217239,6,5,4
ENSG00000217181,8,1,2
ENSG00000217929,0,0,0
ENSG00000188428,300,250,52
ENSG00000288548,29,5,3
ENSG00000220472,7,3,0
ENSG00000287614,0,0,0
ENSG00000226673,40,11,9
ENSG00000218643,0,2,0
ENSG00000233064,9,2,0
ENSG00000214027,6,0,0
ENSG00000220920,0,2,1
ENSG00000181355,0,0,0
ENSG00000218073,1,26,3
ENSG00000263667,0,13,3
ENSG00000216360,2,2,2
ENSG00000220517,25,0,2
ENSG00000205269,80,126,90
ENSG00000260455,0,0,0
ENSG00000286933,0,2,5
ENSG00000217135,0,0,0
ENSG00000260673,0,0,0
ENSG00000286324,0,0,0
ENSG00000228412,0,0,0
ENSG00000217385,0,0,0
ENSG00000287293,1,0,0
ENSG00000280989,0,0,0
ENSG00000262400,0,0,0
ENSG00000271888,0,17,5
ENSG00000265818,0,0,0
ENSG00000228718,0,0,0
ENSG00000232234,0,0,1
ENSG00000214975,9,2,1
ENSG00000238221,0,25,14
ENSG00000216364,1,3,4
ENSG00000219681,0,0,0
ENSG00000183674,0,0,0
ENSG00000165097,573,737,382
ENSG00000285578,5,7,3
ENSG00000146109,188,386,217
ENSG00000217379,3,2,2
ENSG00000259040,0,0,0
ENSG00000286512,61,29,64
ENSG00000218512,0,0,0
ENSG00000219294,4,10,3
ENSG00000153162,28,68,4
ENSG00000219992,0,0,0
ENSG00000286277,59,21,7
ENSG00000287966,0,0,0
ENSG00000239264,233,152,17
ENSG00000234427,0,0,0
ENSG00000287138,0,0,0
ENSG00000271245,4,0,0
ENSG00000287359,0,0,0
ENSG00000181315,30,16,4
ENSG00000229896,6,1,0
ENSG00000270477,0,0,0
ENSG00000233656,0,0,0
ENSG00000260286,24,19,2
ENSG00000218476,0,0,0
ENSG00000223623,0,0,0
ENSG00000216762,0,0,0
ENSG00000112273,0,12,0
ENSG00000283480,0,2,0
ENSG00000229401,0,0,0
ENSG00000216754,0,0,0
ENSG00000217408,0,0,0
ENSG00000164379,0,0,0
ENSG00000180537,0,1,0
ENSG00000216368,0,0,1
ENSG00000272463,10,27,8
ENSG00000286590,0,2,0
ENSG00000124787,14,46,3
ENSG00000217566,0,0,0
ENSG00000232947,0,0,0
ENSG00000124795,1671,1404,1018
ENSG00000224843,1,0,0
ENSG00000235570,0,0,0
ENSG00000079689,0,0,0
ENSG00000283408,0,2,0
ENSG00000286785,0,0,0
ENSG00000285759,0,0,0
ENSG00000286633,27,1,3
ENSG00000079691,951,1579,332
ENSG00000223677,0,0,0
ENSG00000229313,0,0,0
ENSG00000230873,2,0,0
ENSG00000237425,0,0,0
ENSG00000213972,0,0,0
ENSG00000218020,0,0,0
ENSG00000220748,0,0,0
ENSG00000241549,16,20,8
ENSG00000231811,0,3,0
ENSG00000231662,0,0,0
ENSG00000271978,15,9,3
ENSG00000213916,0,0,0
ENSG00000236336,0,2,0
ENSG00000270937,0,0,0
ENSG00000260604,0,0,0
ENSG00000272142,38,37,10
ENSG00000112763,480,652,198
ENSG00000230598,0,0,0
ENSG00000217746,0,0,0
ENSG00000219262,0,0,0
ENSG00000275846,1,20,13
ENSG00000223342,0,0,0
ENSG00000203492,0,0,0
ENSG00000216436,0,0,0
ENSG00000095951,2614,2270,556
ENSG00000219682,0,2,0
ENSG00000271108,0,0,0
ENSG00000220581,0,0,0
ENSG00000189298,153,122,29
ENSG00000228666,0,0,0
